idCITES,speciesLabel,nomScientific,IUCNtaxonID,IUCNconservationstatusLabel,taxonCommonName
26299,Euphorbia tridentata,,,,
26301,Bulbophyllum tripaleum,,,,
26302,Arachnis celebica,,,,
26303,Drymoda picta,,,,
26304,Huntleya sessiliflora,,,,
26305,Masdevallia assurgens,,,,
26306,Bulbophyllum hymenanthum,,,,
26308,Bulbophyllum kirroanthum,,,,
26309,Alsophila latipinnula,,,,
26310,Disa hallackii,,,,
26311,Bulbophyllum amplistigmaticum,,,,
26312,Diospyros subacuta,,,,
26314,Catasetum triodon,,,,
26315,Calyptrochilum emarginatum,,,,
26321,Calanthe truncicola,,,,
26323,Opuntia saxatilis,,,,
26329,Dendrobium aurantiroseum,,,,
26331,Bulbophyllum serrulatifolium,,,,
26333,Trichopilia undulatissima,,,,
26334,Lycaste dunstervillei,,,,
26335,Cyathea mapahuwensis,,,,
26337,Zamia urep,,,,
26339,Oncidium fasciculatum,,,,
26343,Campylocentrum tenellum,,,,
26344,Epidendrum cardiochilum,,,,
26351,Diaphananthe longicalcar,,,,
26353,Pleurothallis eximia,,,,
26356,Alsophila cucullifera,,,,
26357,Bulbophyllum obtusatum,,,,
26359,Lepanthes oaxacana,,,,
26360,Echinocereus pseudopectinatus,Echinocereus pseudopectinatus,152184,préoccupation mineure,Devil-thorn
26360,Echinocereus pseudopectinatus,Echinocereus pseudopectinatus,152184,préoccupation mineure,devilthorn
26363,Bletia amabilis,,,,
26365,Bulbophyllum lygeron,,,,
26366,Aloe parvicoma,,,,
26367,Dendrobium quadriquetrum,,,,
26370,Aloe albida,,,,
26374,Sphaeropteris feani,,,,
26379,Diaphananthe suborbicularis,,,,
26380,Angraecum amplexicaule,,,,
26384,Epidendrum allenii,,,,
26387,Corryocactus charazanensis,,,,
26389,Cyathea atahuallpa,,,,
26390,Angraecopsis cryptantha,Angraecopsis cryptantha,39566,espèce vulnérable,Orchid
26391,Aloe fleuretteana,,,,
26393,Masdevallia kyphonantha,,,,
26394,Euphorbia papilionum,,,,
26400,Encephalartos munchii,Encephalartos munchii,41895,espèce en danger de disparition,Cycad
26400,Encephalartos munchii,Encephalartos munchii,41895,espèce en danger de disparition,Munch's Cycad
26402,Masdevallia sanguinea,,,,
26403,Dendrobium verruciferum,,,,
26405,Sphaeropteris aeneifolia,,,,
26408,Epidendrum puteum,,,,
26409,Bulbophyllum oxycalyx,,,,
26410,Bulbophyllum curvimentatum,,,,
26411,Bulbophyllum dusenii,,,,
26413,Bulbophyllum lyperocephalum,,,,
26415,Trias bonaccordensis,,,,
26416,Caladenia pumila,,,,
26417,Stanhopea deltoidea,,,,
26418,Coelogyne guamensis,,,,
26420,Bulbophyllum pachyglossum,,,,
26421,Habenaria insularis,,,,
26422,Pteroglossaspis ecristata,,,,
26427,Liparis disepala,,,,
26430,Caladenia lindleyana,,,,
26435,Eria compressa,,,,
26436,Trisetella dressleri,,,,
26439,Bulbophyllum elodeiflorum,,,,
26440,Calanthe finisterrae,,,,
26441,Lepanthes costaricensis,,,,
26442,Selenicereus brevispinus,,,,
26445,Coelogyne marthae,,,,
26446,Skeptrostachys rupestris,,,,
26447,Epiphyllum lepidocarpum,,,,
26448,Bulbophyllum tokioi,,,,
26452,Chysis addita,,,,
26457,Diospyros platycalyx,,,,
26458,Pachypodium windsorii,,,,
26459,Cleistocactus pachycladus,,,,
26460,Dendrobium fulgidum,,,,
26461,Appendicula ovalis,,,,
26463,Alsophila saccata,,,,
26465,Caladenia granitora,,,,
26467,Angraecum obversifolium,,,,
26468,Bulbophyllum josephi,,,,
26469,Bulbophyllum montanum,,,,
26473,Bulbophyllum paleiferum,,,,
26474,Gastrodia exilis,,,,
26475,Macrozamia conferta,Macrozamia conferta,41953,espèce vulnérable,Cycad
26476,Bulbophyllum ternatense,,,,
26478,Masdevallia sertula,,,,
26484,Peristeria leucoxantha,,,,
26485,Sphaeropteris atrospinosa,,,,
26487,Angraecum rostratum,,,,
26488,Euphorbia vittata,,,,
26489,Frailea friedrichii,,,,
26491,Euphorbia versicolores,,,,
26493,Bulbophyllum rectilabre,,,,
26495,Euphorbia bruynsii,,,,
26496,Bulbophyllum codonanthum,,,,
26497,Taeniophyllum calyptrochilum,,,,
26498,Selenicereus chontalensis,,,,
26503,Dendrobium striatellum,,,,
26505,Dendrobium aloifolium,Dendrobium aloifolium,44392153,préoccupation mineure,Aloe-Like Dendrobium
26507,Dendrobium caryicola,,,,
26510,Eria robusta,,,,
26511,Encyclia guatemalensis,,,,
26513,Macroclinium borjaense,,,,
26514,Sigmatostalix hermansiana,,,,
26515,Pleurothallis mammillata,,,,
26516,Bulbophyllum maculosum,,,,
26517,Dactylorhiza sulphurea,,,,
26518,Didierea procera,,,,
26520,Aloe imalotensis,,,,
26523,Cleistocactus piraymirensis,,,,
26524,Peristeria rossiana,,,,
26525,Disa buchenaviana,,,,
26526,Bulbophyllum gyaloglossum,,,,
26528,Disa stairsii,,,,
26529,Dilomilis oligophylla,,,,
26530,Opuntia cholla,,,,
26531,Maxillaria lehmannii,,,,
26532,Dendrobium vaupelianum,,,,
26533,Malaxis pittieri,,,,
26536,Euphorbia franksiae,,,,
26538,Anacampseros bayeriana,,,,
26540,Cycas campestris,Cycas campestris,42072,espèce quasi menacée,Cycad
26541,Oncidium karwinskii,,,,
26542,Aquilaria subintegra,,,,
26543,Encephalartos mackenziei,,,,
26544,Catasetum kraenzlinianum,,,,
26545,Bulbophyllum pantoblepharon,,,,
26547,Bulbophyllum pabstii,,,,
26548,Aloe breviscapa,,,,
26550,Masdevallia dunstervillei,,,,
26553,Epidendrum pseudonocturnum,,,,
26556,Malaxis blumei,,,,
26557,Cereus braunii,,,,
26558,Encyclia recurvata,,,,
26559,Dalbergia tricolor,,,,
26560,Cyathea hornei,,,,
26561,Ephippianthus sawadanus,,,,
26563,Bulbophyllum oligoglossum,,,,
26565,Calanthe simplex,,,,
26566,Cochleanthes trinitatis,,,,
26567,Peniocereus occidentalis,,,,
26569,Encyclia oestlundii,,,,
26571,Erythrodes humilis,,,,
26572,Diuris recurva,,,,
26573,Euphorbia tsimbazazae,,,,
26574,Liparis aaronii,,,,
26575,Platystele napintzae,,,,
26576,Alsophila flexuosa,,,,
26577,Bulbophyllum savaiense,,,,
26578,Genyorchis apertiflora,,,,
26580,Trisetella abbreviata,,,,
26581,Genoplesium validum,,,,
26582,Habenaria divaricata,,,,
26584,Masdevallia vittatula,,,,
26585,Bulbophyllum acuminatifolium,,,,
26587,Bulbophyllum rhopaloblepharon,,,,
26588,Dendrochilum gracile,,,,
26590,Bulbophyllum oreogenum,,,,
26591,Masdevallia strumifera,Masdevallia strumifera,44392363,préoccupation mineure,Goiter Carrying Masdevallia
26592,Bulbophyllum loherianum,,,,
26594,Sigmatostalix abortiva,,,,
26596,Habenaria leptoloba,,,,
26599,Epigeneium geminatum,,,,
26600,Bulbophyllum rhodosepalum,,,,
26601,Disa bivalvata,,,,
26602,Microtatorchis schlechteri,,,,
26603,Masdevallia carmenensis,,,,
26604,Dendrobium cymatoleguum,,,,
26609,Tainia wrayana,,,,
26610,Sarracenia formosa,,,,
26611,Appendicula imbricata,,,,
26612,Dendrobium lasianthera,,,,
26613,Angraecum sororium,,,,
26614,Caladenia magnifica,,,,
26615,Coelogyne septemcostata,,,,
26617,Masdevallia vieirana,,,,
26618,Platanthera oreophila,,,,
26619,Bulbophyllum lasioglossum,,,,
26621,Aquilaria beccariana,,,,
26622,Bulbophyllum unguilabium,,,,
26623,Corryocactus heteracanthus,,,,
26626,Cycas collina,,,,
26627,Calanthe nephroglossa,,,,
26628,Liparis rhodochila,,,,
26629,Bulbophyllum collettii,,,,
26630,Peniocereus macdougallii,,,,
26635,Masdevallia cretata,,,,
26636,Bulbophyllum japonicum,,,,
26638,Coryphantha pseudoradians,,,,
26639,Espostoa senilis,,,,
26641,Encyclia pterocarpa,,,,
26642,Lycaste farinosa,,,,
26645,Liparis wrayi,,,,
26646,Cyathea serpens,,,,
26647,Angraecum rigidifolium,,,,
26648,Bulbophyllum tricanaliferum,,,,
26649,Bulbophyllum strigosum,,,,
26650,Cyathea speciosa,,,,
26652,Alsophila horridula,,,,
26654,Diospyros myrtilloides,,,,
26656,Nervilia winckelii,,,,
26662,Masdevallia delphina,,,,
26664,Disocactus nelsonii,,,,
26667,Tridactyle armeniaca,,,,
26668,Pleurothallis butcheri,,,,
26669,Hemipilia henryi,,,,
26670,Angraecum pseudodidieri,,,,
26672,Bulbophyllum anakbaruppui,,,,
26673,Dendrobium williamsianum,,,,
26675,Bulbophyllum dickasonii,,,,
26679,Dendrobium obtusum,,,,
26680,Sphaeropteris philippinensis,,,,
26681,Anacampseros dielsiana,,,,
26683,Bulbophyllum pyroglossum,,,,
26685,Caladenia audasii,,,,
26687,Acrolophia ustulata,,,,
26690,Podochilus tenuis,,,,
26691,Epilyna hirtzii,,,,
26692,Taeniophyllum pantjarense,,,,
26694,Bulbophyllum apertum,,,,
26699,Euphorbia nubica,,,,
26700,Angraecum coriaceum,,,,
26702,Bulbophyllum weberi,,,,
26703,Opuntia pyriformis,,,,
26705,Dendrobium gnomus,,,,
26707,Masdevallia lansbergii,,,,
26709,Alsophila nicklesii,,,,
26710,Diospyros subtrinervis,,,,
26713,Bulbophyllum turkii,,,,
26715,Dendrobium subflavidum,,,,
26716,Aloe teissieri,,,,
26717,Bulbophyllum paniscus,,,,
26720,Aloe palmiformis,,,,
26721,Habenaria velutina,,,,
26722,Sunipia hainanensis,,,,
26725,Aquilaria urdanetensis,,,,
26727,Zeuxine francii,,,,
26730,Coelogyne lycastoides,,,,
26731,Opuntia discolor,,,,
26733,Cyathea ulei,,,,
26734,Lepanthes ballatrix,,,,
26736,Bulbophyllum pidacanthum,,,,
26737,Cattleya bowringiana,,,,
26739,Bulbophyllum cateorum,,,,
26740,Calanthe gibbsiae,,,,
26744,Bulbophyllum tseanum,,,,
26745,Euphorbia ponderosa,,,,
26746,Cynorkis squamosa,,,,
26747,Dendrobium auriculatum,,,,
26748,Platanthera deflexilabella,,,,
26749,Vanda griffithii,,,,
26751,Gymnocalycium kieslingii,,,,
26752,Encyclia inaguensis,,,,
26753,Thelymitra psammophila,,,,
26758,Aloe nuttii,,,,
26759,Macrozamia cardiacensis,Macrozamia cardiacensis,41997,espèce vulnérable,Cycad
26760,Bulbophyllum scyphochilus,,,,
26763,Masdevallia aptera,,,,
26764,Encyclia xerophytica,,,,
26767,Euphorbia gradyi,,,,
26770,Alsophila fenicis,,,,
26773,Masdevallia hubeinii,,,,
26774,Saccolabium rantii,,,,
26775,Euphorbia exilispina,,,,
26776,Bulbophyllum triaristella,,,,
26777,Alsophila hieronymi,,,,
26778,Bulbophyllum caldericola,,,,
26781,Bulbophyllum mystax,,,,
26783,Aloe bargalensis,,,,
26784,Coryphantha reduncispina,,,,
26785,Rhinerrhiza moorei,,,,
26789,Genoplesium sigmoideum,,,,
26793,Pleurothallis peculiaris,,,,
26795,Bulbophyllum facetum,,,,
26797,Bulbophyllum imitator,,,,
26798,Sunipia grandiflora,,,,
26802,Euphorbia inaequispina,,,,
26803,Neomoorea irrorata,,,,
26805,Sphaeropteris medullaris,,,,
26806,Dipodium pulchellum,,,,
26807,Dendrobium crassifolium,,,,
26808,Masdevallia glomerosa,,,,
26809,Calanthe herbacea,,,,
26810,Diospyros sakalavarum,,,,
26812,Alsophila engelii,,,,
26814,Masdevallia roseola,,,,
26816,Bulbophyllum dissitiflorum,,,,
26818,Aloe sakoankenke,,,,
26819,Chondrorhyncha lendyana,,,,
26821,Angraecum scalariforme,,,,
26822,Echinocereus klapperi,,,,
26824,Dendrobium calophyllum,,,,
26825,Dendrobium rappardii,,,,
26826,Calanthe mcgregorii,,,,
26827,Restrepia condorensis,,,,
26829,Bulbophyllum minahassae,,,,
26831,Thrixspermum conigerum,,,,
26832,Caladenia evanescens,,,,
26833,Cycnoches dianae,,,,
26835,Euphorbia confluens,,,,
26836,Stelis dressleri,,,,
26837,Zygostates papillosa,,,,
26840,Epidendrum lockhartioides,,,,
26843,Liparis furcata,,,,
26846,Corybas merrillii,,,,
26847,Catasetum dunstervillei,,,,
26848,Encyclia hanburii,,,,
26849,Bulbophyllum monosema,,,,
26850,Masdevallia omorenoi,,,,
26852,Bulbophyllum semiasperum,,,,
26853,Schiedeella sparsiflora,,,,
26854,Bulbophyllum triviale,,,,
26855,Masdevallia marthae,,,,
26857,Listera longicaulis,,,,
26858,Parodia muricata,,,,
26859,Bulbophyllum variegatum,,,,
26860,Bulbophyllum conchidioides,,,,
26861,Coelogyne hajrae,,,,
26862,Kefersteinia subquadrata,,,,
26863,Epidendrum litense,,,,
26864,Cordiglottis major,,,,
26868,Sphaeropteris aramaganensis,,,,
26869,Lueddemannia pescatorei,,,,
26870,Amitostigma tetralobum,,,,
26877,Robiquetia spathulata,,,,
26878,Dendrobium furcatopedicellatum,,,,
26880,Cyathea brunnescens,,,,
26881,Sigmatostalix crescentilabia,,,,
26882,Cleisostoma williamsonii,,,,
26885,Dryadella crenulata,,,,
26886,Caladenia elegans,,,,
26888,Masdevallia castor,,,,
26889,Gongora odoratissima,,,,
26890,Calanthe arfakana,,,,
26896,Opuntia martiniana,,,,
26898,Masdevallia josei,,,,
26899,Pleione chunii,,,,
26904,Gongora galeottiana,,,,
26905,Diuris fragrantissima,,,,
26906,Bulbophyllum jolandae,,,,
26909,Calanthe metoensis,,,,
26910,Stelis planipetala,,,,
26911,Catasetum lindleyanum,,,,
26913,Sunipia cirrhata,,,,
26917,Calanthe otuhanica,,,,
26918,Dichaea graminoides,,,,
26920,Bulbophyllum debrincatiae,,,,
26924,Telipogon ecuadorensis,,,,
26926,Encyclia steinbachii,,,,
26929,Encyclia inversa,,,,
26930,Lepanthes focalis,,,,
26933,Haageocereus vulpes,,,,
26934,Oberonia tenuis,,,,
26936,Alsophila imrayana,,,,
26941,Dendrobium stellare,,,,
26943,Peristylus candidus,,,,
26946,Opuntia thurberi,,,,
26947,Opuntia lloydii,,,,
26950,Bulbophyllum pachyrachis,,,,
26956,Opuntia antillana,,,,
26958,Holcoglossum quasipinifolium,,,,
26961,Dendrobium carrii,,,,
26965,Myoxanthus octomerioides,,,,
26966,Gongora pardina,,,,
26967,Bulbophyllum renkinianum,,,,
26968,Bulbophyllum ngoclinhensis,,,,
26972,Pelexia orobanchoides,,,,
26973,Porroglossum taylorianum,,,,
26978,Opuntia emoryi,,,,
26979,Bulbophyllum bathieanum,,,,
26980,Oncidium carthaginense,,,,
26983,Epidendrum cystosum,,,,
26987,Bulbophyllum ambrense,,,,
26990,Angraecum macilentum,,,,
26991,Oncidium toachicum,,,,
26995,Bulbophyllum tentaculiferum,,,,
26997,Taeniophyllum coxii,,,,
26998,Zeuxine boninensis,,,,
26999,Sphaeropteris mollicula,,,,
27000,Cyathea lockwoodiana,,,,
27001,Masdevallia urceolaris,,,,
27002,Anoectochilus duplex,,,,
27003,Euphorbia myrioclada,,,,
27004,Lepanthes wullschlaegelii,,,,
27006,Schoenorchis brevirachis,,,,
27008,Dendrobium amblyogenium,,,,
27009,Taeniophyllum intermedium,,,,
27010,Neobuxbaumia squamulosa,,,,
27012,Gymnocalycium ritterianum,,,,
27016,Deiregyne ramentacea,,,,
27022,Eria cootesii,,,,
27023,Oncidium tenuipes,,,,
27024,Angraecum microcharis,,,,
27028,Bulbophyllum uviflorum,,,,
27030,Encyclia pygmaea,,,,
27032,Cyathea multiflora,,,,
27034,Restrepia escobariana,,,,
27035,Diospyros madagascariensis,,,,
27037,Calanthe trulliformis,,,,
27038,Diospyros anosivolensis,,,,
27041,Dendrobium capitisyork,,,,
27042,Bulbophyllum hamadryas,,,,
27044,Lepanthes almolongae,,,,
27047,Diplocaulobium masonii,,,,
27049,Saccolabiopsis bakhuizenii,,,,
27050,Bulbophyllum fulvibulbum,,,,
27052,Coelogyne radicosa,,,,
27054,Lepanthes flexuosa,,,,
27055,Thelasis macrobulbon,,,,
27057,Bulbophyllum chryseum,,,,
27058,Lepanthes machorroi,,,,
27061,Disa fragrans,,,,
27067,Euphorbia tardieuana,,,,
27069,Appendicula buxifolia,,,,
27070,Ascocentrum aureum,,,,
27072,Rodriguezia strobelii,,,,
27074,Lecanorchis kiusiana,,,,
27076,Avonia ruschii,,,,
27079,Gongora alfieana,,,,
27080,Dendrobium gregulus,,,,
27084,Zamia elegantissima,,,,
27086,Bulbophyllum dschischungarense,,,,
27088,Gastrodia tuberculata,,,,
27090,Bulbophyllum capitatum,,,,
27091,Triphora rickettii,,,,
27093,Eurystyles standleyi,,,,
27094,Stelis pygmaea,,,,
27098,Bulbophyllum cerinum,,,,
27099,Bulbophyllum subsecundum,,,,
27100,Harrisia hurstii,,,,
27102,Calanthe longifolia,,,,
27104,Trichopilia galeottiana,,,,
27106,Bulbophyllum bulliferum,,,,
27107,Bulbophyllum tubilabrum,,,,
27111,Bulbophyllum ligulifolium,,,,
27114,Pelexia tamanduensis,,,,
27116,Platystele minimiflora,,,,
27117,Mammillaria pilispina,,,,
27119,Bulbophyllum sororculum,,,,
27123,Bulbophyllum megalonyx,,,,
27125,Alsophila campestrium,,,,
27128,Goodyera rubicunda,,,,
27135,Encyclia ionophlebia,,,,
27138,Bulbophyllum asperilingue,,,,
27139,Dendrobium brevicaule,,,,
27140,Dendrobium putnamii,,,,
27141,Spiranthes obliqua,,,,
27142,Opuntia pittieri,,,,
27143,Masdevallia lewisii,,,,
27146,Habenaria multipartita,,,,
27148,Liparis ramosa,,,,
27149,Mischobulbum cordifolium,,,,
27153,Amitostigma simplex,,,,
27154,Calanthe lacerata,,,,
27155,Bulbophyllum longerepens,,,,
27156,Bulbophyllum schmidtianum,,,,
27158,Malaxis tamayoana,,,,
27159,Euphorbia despoliata,,,,
27162,Aloe murina,,,,
27163,Opuntia ammophila,Opuntia ammophila,199641,préoccupation mineure,devil's-tongue
27164,Dendrobium atjehense,,,,
27167,Corybas laceratus,,,,
27171,Aloe powysiorum,,,,
27172,Lycaste hirtzii,,,,
27173,Bulbophyllum leucothyrsus,,,,
27174,Euphorbia barbicollis,,,,
27175,Coelogyne prolifera,,,,
27176,Bulbophyllum tremulum,,,,
27178,Bulbophyllum kermesinum,,,,
27179,Angraecum pauciramosum,,,,
27180,Dendrobium oligophyllum,,,,
27182,Bulbophyllum hirsutum,,,,
27183,Mammillaria xaltianguensis,,,,
27186,Bulbophyllum hians,,,,
27188,Encyclia cochleata,,,,
27189,Cyclamen × drydeniae,,,,
27190,Cyathea schlimii,,,,
27194,Habenaria reflexa,,,,
27197,Bulbophyllum dictyoneuron,,,,
27201,Sphaeropteris horrida,,,,
27203,Scaphyglottis panamensis,,,,
27204,Diospyros latispathulata,,,,
27205,Bulbophyllum labatii,,,,
27206,Gastrodia orobanchoides,,,,
27208,Escobaria duncanii,Escobaria duncanii,152430,préoccupation mineure,Duncan's foxtail cactus
27209,Euphorbia hallii,,,,
27210,Dalbergia davidii,,,,
27211,Gongora dressleri,,,,
27212,Dendrobium planum,,,,
27213,Bulbophyllum vitellinum,,,,
27216,Opuntia vaginata,,,,
27220,Cycas nathorstii,,,,
27221,Phreatia paleata,,,,
27222,Dalbergia capuronii,,,,
27223,Bulbophyllum paucisetum,,,,
27224,Angraecum dryadum,,,,
27225,Dendrobium lancilabium,,,,
27227,Taeniophyllum tenerrimum,,,,
27231,Bulbophyllum baculiferum,,,,
27232,Bulbophyllum monanthum,,,,
27234,Dendrobium verruculosum,,,,
27237,Bulbophyllum similissimum,,,,
27239,Oncidium panamense,,,,
27241,Bulbophyllum delicatulum,,,,
27243,Bulbophyllum rubipetalum,,,,
27244,Encyclia buchtienii,,,,
27247,Liparis simmondsii,,,,
27248,Adenoncos virens,,,,
27249,Alsophila baroumba,,,,
27250,Sarracenia ×excellens,,,,
27251,Euphorbia multiceps,,,,
27253,Eulophia toyoshimae,,,,
27254,Liparis draculoides,,,,
27255,Bulbophyllum luanii,,,,
27257,Catasetum buchtienii,,,,
27258,Bulbophyllum aristilabre,,,,
27260,Cyathea pseudogigantea,,,,
27261,Frailea pseudopulcherrima,,,,
27262,Dendrobium ypsilon,,,,
27263,Euphorbia moratii,,,,
27265,Hetaeria nitida,,,,
27267,Haageocereus pseudoversicolor,,,,
27268,Epidendrum kraenzlinii,,,,
27270,Bulbophyllum xanthornis,,,,
27272,Pleurothallis sigmoidea,,,,
27273,Cyathea senilis,,,,
27275,Cleisostoma scortechinii,,,,
27277,Cyathea lamprocaulis,,,,
27279,Alsophila acutula,,,,
27280,Jacquiniella standleyi,,,,
27282,Aquilaria moszkowskii,,,,
27284,Dendrobium ventripes,,,,
27287,Xylobium tuerckheimii,,,,
27288,Bulbophyllum absconditum,,,,
27289,Malaxis lepanthiflora,,,,
27290,Zeuxine viridiflora,,,,
27295,Angraecum obesum,,,,
27299,Calanthe nicolae,,,,
27301,Calanthe cremeoviridis,,,,
27308,Homalopetalum pachyphyllum,,,,
27309,Angraecum geniculatum,,,,
27311,Diospyros tetrapoda,,,,
27312,Taeniophyllum campanulatum,,,,
27313,Cephalocereus apicicephalium,,,,
27316,Telipogon monticola,,,,
27318,Microcoelia koehleri,,,,
27320,Bulbophyllum leve,,,,
27321,Cedrela lilloi,Cedrela lilloi,32989,espèce en danger,Cedar
27323,Masdevallia marizae,,,,
27325,Eulychnia ritteri,,,,
27326,Sphaeropteris tripinnatifida,,,,
27328,Dendrobium brachypus,,,,
27330,Diuris tricolor,,,,
27331,Harrisia taetra,,,,
27332,Corryocactus brachycladus,,,,
27333,Dendrobium ×superbiens,,,,
27337,Bulbophyllum trichaete,,,,
27339,Bulbophyllum levatii,,,,
27342,Bulbophyllum lanuginosum,,,,
27343,Bulbophyllum francoisii,,,,
27344,Bulbophyllum longibrachiatum,,,,
27345,Cyathea strigillosa,,,,
27347,Cyathea van-gaerdtii,,,,
27354,Epidendrum barbae,,,,
27355,Dendrobium catillare,,,,
27356,Bulbophyllum peyerianum,,,,
27359,Catasetum blackii,,,,
27360,Coelogyne triuncialis,,,,
27361,Vanda celebica,,,,
27363,Dendrobium tetrodon,,,,
27368,Lepanthes ictalurus,,,,
27370,Disa thodei,,,,
27371,Bulbophyllum globulus,,,,
27373,Disa triloba,,,,
27374,Cyathea weatherbyana,,,,
27375,Dendrobium litorale,Dendrobium litorale,44392723,préoccupation mineure,Coastal shaggy orchid
27376,Dendrobium lobatum,,,,
27378,Bulbophyllum pachypus,,,,
27379,Sunipia rimannii,,,,
27385,Miltonia ×binotii,,,,
27386,Alsophila firma,,,,
27387,Myrmechis glabra,,,,
27389,Trichopilia leucoxantha,,,,
27390,Lepanthes samacensis,,,,
27391,Lepismium bolivianum,,,,
27392,Angraecum appendiculoides,,,,
27395,Alsophila guinleorum,,,,
27396,Harrisia simpsonii,,,,
27397,Aloe brunneodentata,,,,
27399,Acineta confusa,,,,
27402,Cochleanthes palatina,,,,
27405,Coelogyne brachygyne,,,,
27406,Habenaria holubii,,,,
27408,Opuntia erectoclada,,,,
27409,Elleanthus ecuadorensis,,,,
27412,Dendrobium singkawangense,,,,
27413,Dendrobium confinale,,,,
27414,Dendrobium leucocyanum,,,,
27415,Corybas bancanus,,,,
27416,Pholidota carnea,,,,
27419,Bulbophyllum triclavigerum,,,,
27420,Bulbophyllum desmotrichoides,,,,
27421,Dendrobium uncipes,,,,
27425,Disa satyriopsis,,,,
27426,Maxillaria perryae,,,,
27428,Dendrochilum carnosum,,,,
27432,Didymoplexis verrucosa,,,,
27434,Sobralia undatocarinata,,,,
27437,Octomeria cariocana,,,,
27438,Dendrobium calceolum,,,,
27439,Bulbophyllum dennisii,,,,
27440,Calanthe limprichtii,,,,
27447,Bulbophyllum ovatolanceatum,,,,
27448,Flickingeria grandiflora,,,,
27452,Nepenthes clipeata,Nepenthes clipeata,39652,espèce en danger de disparition,Pitcher plant
27453,Diospyros enervis,,,,
27454,Calanthe saccata,,,,
27457,Bulbophyllum santoense,,,,
27461,Masdevallia richardsoniana,,,,
27462,Cryptostylis conspicua,,,,
27463,Calanthe cardioglossa,,,,
27464,Lepanthes pexa,,,,
27465,Coelogyne acutilabium,,,,
27469,Bulbophyllum pleurothallopsis,,,,
27474,Bulbophyllum rubiginosum,,,,
27476,Phreatia pusilla,,,,
27478,Euphorbia tugelensis,,,,
27479,Lepanthes brachypogon,,,,
27481,Euphorbia subscandens,,,,
27484,Dendrobium exile,,,,
27485,Coelogyne foerstermannii,,,,
27486,Bulbophyllum myolaense,,,,
27489,Bulbophyllum meliphagirostrum,,,,
27492,Bulbophyllum giriwoense,,,,
27493,Malaxis corymbosa,,,,
27495,Bulbophyllum piestobulbon,,,,
27497,Sphaeropteris marginata,,,,
27499,Masdevallia sanctae-inesae,,,,
27501,Aloe collenetteae,,,,
27502,Opuntia lilae,,,,
27503,Angraecum triquetrum,,,,
27504,Bulbophyllum sarasinorum,,,,
