idCITES,wdItem,scientificName,IUCNtaxonID,IUCNconservationstatusLabel_en,taxonCommonNames
11115,http://www.wikidata.org/entity/Q24954999,Pocillopora danae,133097,vulnerable,Cauliflower coral
11123,http://www.wikidata.org/entity/Q3944508,Psammocora superficialis,133502,least concern,
11124,http://www.wikidata.org/entity/Q605264,Cyornis ruckii,22709502,critically endangered,Rück's Blue Flycatcher ; Rueck's Blue-flycatcher ; Rueck's Blue-Flycatcher ; Rueck's Niltava ; Gobemouche de Rück
11127,http://www.wikidata.org/entity/Q3939171,Anomocora carinata,,,
11130,http://www.wikidata.org/entity/Q882545,Heliangelus regalis,22687901,endangered species,Royal Sunangel ; Héliange royal
11131,http://www.wikidata.org/entity/Q3940257,Caryophyllia polygona,,,
11133,http://www.wikidata.org/entity/Q2011212,Stylaster tenisonwoodsi,,,
11145,http://www.wikidata.org/entity/Q1284488,Callicebus medemi,,,Colombian Black-handed Titi ; Colombian Black-handed Titi Monkey ; Medem's Collared Titi ; Medem’s Collared Titi ; Medem’s Titi Monkey
11153,http://www.wikidata.org/entity/Q4013617,Antipathes ceylonensis,,,
11166,http://www.wikidata.org/entity/Q3942754,Montipora cryptus,133342,near threatened,
11169,http://www.wikidata.org/entity/Q3935381,Porites sillimaniani,,,
11172,http://www.wikidata.org/entity/Q3951570,Polycyathus senegalensis,,,
11174,http://www.wikidata.org/entity/Q3938925,Echinopora robusta,133369,vulnerable,Echinopora coral
11178,http://www.wikidata.org/entity/Q3947418,Acropora suharsonoi,133254,endangered species,Staghorn coral
11181,http://www.wikidata.org/entity/Q14158867,Porites brighami,133543,least concern,
11183,http://www.wikidata.org/entity/Q3935029,Caryophyllia corrugata,,,
11194,http://www.wikidata.org/entity/Q308886,Achatinella elegans,181,extinct,
11198,http://www.wikidata.org/entity/Q2364599,Lepidotheca altispina,,,
11200,http://www.wikidata.org/entity/Q3951827,Favia albidus,133009,near threatened,
11201,http://www.wikidata.org/entity/Q3944903,Balanophyllia iwayamaensis,,,
11203,http://www.wikidata.org/entity/Q3943109,Acropora brueggemanni,,,
11209,http://www.wikidata.org/entity/Q4000786,Errina porifera,,,
11213,http://www.wikidata.org/entity/Q2354757,Trachyboa gularis,,,
11217,http://www.wikidata.org/entity/Q3933741,Oculina tenella,132961,data deficient,Delicate Ivory Bush Coral ; Oculine Délicate
11225,http://www.wikidata.org/entity/Q3953652,Deltocyathus agassizii,,,
11230,http://www.wikidata.org/entity/Q3943102,Oulophyllia bennettae,133333,near threatened,
11232,http://www.wikidata.org/entity/Q3938560,Horastrea indica,133529,vulnerable,Horastrea coral
11233,http://www.wikidata.org/entity/Q61654619,Lillipathes ritamariae,,,
11234,http://www.wikidata.org/entity/Q2377389,Stylaster erubescens,,,
11239,http://www.wikidata.org/entity/Q2017229,Varanus baritji,,,
11241,http://www.wikidata.org/entity/Q3932785,Trochocyathus gardineri,,,
11250,http://www.wikidata.org/entity/Q3540687,Tropidophis xanthogaster,,,
11256,http://www.wikidata.org/entity/Q3994612,Abyssopathes lyra,,,
11272,http://www.wikidata.org/entity/Q24954984,Montastrea salebrosa,133162,vulnerable,Montastrea coral
11274,http://www.wikidata.org/entity/Q3943991,Cyphastrea hexasepta,133506,vulnerable,Cyphastrea coral
11278,http://www.wikidata.org/entity/Q3953484,Stylophora wellsi,133251,near threatened,Hood coral
11279,http://www.wikidata.org/entity/Q3944282,Paracyathus fulvus,,,
11285,http://www.wikidata.org/entity/Q3993180,Cirrhipathes musculosa,,,
11286,http://www.wikidata.org/entity/Q3953698,Montipora stellata,133259,least concern,Montipora coral
11287,http://www.wikidata.org/entity/Q4004978,Stichopathes eustropha,,,
13707,http://www.wikidata.org/entity/Q15450256,Dendrobium arcuatum,,,
13708,http://www.wikidata.org/entity/Q39327950,Laelia sanguiloba,,,
13712,http://www.wikidata.org/entity/Q15450703,Specklinia microphylla,,,
13713,http://www.wikidata.org/entity/Q39350881,Trias pusilla,,,
13714,http://www.wikidata.org/entity/Q2650019,Aloe ibitiensis,,,
13715,http://www.wikidata.org/entity/Q4987508,Bulbophyllum botryophorum,,,
13716,http://www.wikidata.org/entity/Q39347880,Prasophyllum firthii,,,
13720,http://www.wikidata.org/entity/Q15583376,Alsophila rupestris,,,
13723,http://www.wikidata.org/entity/Q15466581,Encyclia chiapasensis,,,
13724,http://www.wikidata.org/entity/Q15442965,Catasetum semicirculatum,,,
13725,http://www.wikidata.org/entity/Q3546161,Bulbophyllum evasum,,,
13726,http://www.wikidata.org/entity/Q15489267,Lepanthes polytricha,,,
13731,http://www.wikidata.org/entity/Q17332297,Zygostates aderaldoana,,,
13732,http://www.wikidata.org/entity/Q4996001,Bulbophyllum ventriosum,,,
13733,http://www.wikidata.org/entity/Q15482906,Habenaria loerzingii,,,
13734,http://www.wikidata.org/entity/Q15470169,Malaxis ehrenbergii,,,Ehrenberg's adder's-mouth orchid
13735,http://www.wikidata.org/entity/Q4987653,Bulbophyllum clemensiae,,,
13737,http://www.wikidata.org/entity/Q15472767,Epidendrum nutantirhachis,,,
13738,http://www.wikidata.org/entity/Q15495080,Chondrorhyncha anatona,,,
13739,http://www.wikidata.org/entity/Q4995151,Bulbophyllum microtepalum,,,
13740,http://www.wikidata.org/entity/Q15432182,Arachnis grandisepala,,,
13743,http://www.wikidata.org/entity/Q15610814,Cyathea marginalis,,,
13746,http://www.wikidata.org/entity/Q15471984,Epidendrum microcardium,,,
13749,http://www.wikidata.org/entity/Q15468390,Laelia eyermaniana,,,
13751,http://www.wikidata.org/entity/Q15467474,Hylaeorchis petiolaris,,,
13752,http://www.wikidata.org/entity/Q2027594,Opuntia eichlamii,,,
13754,http://www.wikidata.org/entity/Q4987912,Bulbophyllum ellipticifolium,,,
13755,http://www.wikidata.org/entity/Q17188794,Alsophila verruculosa,,,
13757,http://www.wikidata.org/entity/Q15498637,Maxillaria marmoliana,,,
13758,http://www.wikidata.org/entity/Q15465872,Dryadella auriculigera,,,
13764,http://www.wikidata.org/entity/Q1280605,Echinopsis pojoensis,,,
13765,http://www.wikidata.org/entity/Q4995878,Bulbophyllum tenuipes,,,
13767,http://www.wikidata.org/entity/Q4988236,Bulbophyllum inornatum,,,
13768,http://www.wikidata.org/entity/Q9585103,Aerangis flexuosa,87582588,endangered species,
13771,http://www.wikidata.org/entity/Q4987764,Bulbophyllum cyclopense,,,
13773,http://www.wikidata.org/entity/Q17185172,Alsophila longipes,,,
13778,http://www.wikidata.org/entity/Q15466493,Encyclia auyantepuiensis,,,
13780,http://www.wikidata.org/entity/Q4987561,Bulbophyllum cameronense,,,
13782,http://www.wikidata.org/entity/Q17187364,Sphaeropteris robusta,,,
13783,http://www.wikidata.org/entity/Q15483876,Jumellea jumelleana,,,
13785,http://www.wikidata.org/entity/Q15604202,Cyathea werffii,,,
13788,http://www.wikidata.org/entity/Q15498180,Sigmatostalix huebneri,,,
13789,http://www.wikidata.org/entity/Q4988246,Bulbophyllum intricatum,,,
13791,http://www.wikidata.org/entity/Q15458006,Stelis micrantha,,,
13797,http://www.wikidata.org/entity/Q3336887,Holopogon smithianus,46691,endangered species,
13798,http://www.wikidata.org/entity/Q1497773,Aloe branddraaiensis,,,
13801,http://www.wikidata.org/entity/Q39364404,Pleurothallis tripterantha,,,
13803,http://www.wikidata.org/entity/Q15493653,Beloglottis ecallosa,,,
13804,http://www.wikidata.org/entity/Q17037198,Cyathea coriacea,,,
13808,http://www.wikidata.org/entity/Q4988001,Bulbophyllum flammuliferum,,,
13813,http://www.wikidata.org/entity/Q15437878,Pleurothallis aspergillum,,,
13814,http://www.wikidata.org/entity/Q15576386,Alsophila hotteana,,,
13815,http://www.wikidata.org/entity/Q15489895,Pseuderia ramosa,,,
13817,http://www.wikidata.org/entity/Q15460958,Dendrobium rindjaniense,,,
13818,http://www.wikidata.org/entity/Q15471619,Tridactyle nalaensis,,,
13819,http://www.wikidata.org/entity/Q30871037,Habenaria zothecina,,,
13820,http://www.wikidata.org/entity/Q17185394,Alsophila vestita,,,
13822,http://www.wikidata.org/entity/Q65932099,Cadetia wariana,,,
13828,http://www.wikidata.org/entity/Q15431360,Angraecum urschianum,,,
13829,http://www.wikidata.org/entity/Q15469673,Trichoceros dombeyi,,,
13831,http://www.wikidata.org/entity/Q4995203,Bulbophyllum muscarirubrum,,,
13832,http://www.wikidata.org/entity/Q15606105,Cyathea hemiepiphytica,43606,vulnerable,
13836,http://www.wikidata.org/entity/Q15387108,Euphorbia lydenburgensis,,,
13838,http://www.wikidata.org/entity/Q15496713,Masdevallia anisomorpha,,,
13843,http://www.wikidata.org/entity/Q4987336,Bulbophyllum amblyoglossum,,,
13847,http://www.wikidata.org/entity/Q10267014,Disa vasselotii,,,
13849,http://www.wikidata.org/entity/Q15495634,Sarcochilus uniflorus,,,
13851,http://www.wikidata.org/entity/Q4987272,Bulbophyllum abbreviatum,,,
13852,http://www.wikidata.org/entity/Q49519552,Osmoglossum dubium,,,
13853,http://www.wikidata.org/entity/Q4988019,Bulbophyllum fonsflorum,,,
13854,http://www.wikidata.org/entity/Q10267013,Disa venosa,,,
13855,http://www.wikidata.org/entity/Q4987728,Bulbophyllum crispatisepalum,,,
13856,http://www.wikidata.org/entity/Q15500908,Maxillaria gentryi,,,
13857,http://www.wikidata.org/entity/Q15343488,Opuntia limitata,,,
13859,http://www.wikidata.org/entity/Q15495960,Ceratostylis puncticulata,,,
13861,http://www.wikidata.org/entity/Q17186813,Alsophila oosora,,,
13862,http://www.wikidata.org/entity/Q4988255,Bulbophyllum ischnopus,44393217,least concern,
13863,http://www.wikidata.org/entity/Q15496892,Angraecum andasibeense,,,
13864,http://www.wikidata.org/entity/Q39356441,Maxillaria appendiculoides,,,
13865,http://www.wikidata.org/entity/Q17327277,Physogyne gonzalezii,,,
13869,http://www.wikidata.org/entity/Q15442852,Catasetum transversicallosum,,,
13871,http://www.wikidata.org/entity/Q15441589,Pleurothallis leucantha,,,
13874,http://www.wikidata.org/entity/Q39329026,Chondrorhyncha bicolor,,,
13875,http://www.wikidata.org/entity/Q4995272,Bulbophyllum obliquum,,,
13877,http://www.wikidata.org/entity/Q309800,Aloe aageodonta,,,
13878,http://www.wikidata.org/entity/Q1280513,Echinopsis caineana,151985,near threatened,
13879,http://www.wikidata.org/entity/Q4987667,Bulbophyllum collinum,,,
13880,http://www.wikidata.org/entity/Q1343942,Opuntia hondurensis,,,
13881,http://www.wikidata.org/entity/Q15495603,Masdevallia lilacina,,,
13884,http://www.wikidata.org/entity/Q15471420,Epidendrum lueri,,,
13890,http://www.wikidata.org/entity/Q404443,Aloe ruspoliana,201329,least concern,
13891,http://www.wikidata.org/entity/Q4987968,Bulbophyllum falcipetalum,,,
13892,http://www.wikidata.org/entity/Q15489081,Agrostophyllum longifolium,,,
13894,http://www.wikidata.org/entity/Q15288165,Coelogyne glandulosa,,,
13895,http://www.wikidata.org/entity/Q15497274,Masdevallia portillae,,,
13896,http://www.wikidata.org/entity/Q15492798,Liparis hirtzii,,,
13898,http://www.wikidata.org/entity/Q15459278,Elleanthus arpophyllostachys,,,
13899,http://www.wikidata.org/entity/Q9790507,Coelogyne buennemeyeri,,,
13900,http://www.wikidata.org/entity/Q4995974,Bulbophyllum umbraticola,,,
13902,http://www.wikidata.org/entity/Q15490714,Lepanthes stalactites,,,
13904,http://www.wikidata.org/entity/Q15466806,Hexalectris parviflora,,,
13907,http://www.wikidata.org/entity/Q1268233,Gymnocalycium uebelmannianum,151914,least concern,
13909,http://www.wikidata.org/entity/Q10878414,Calanthe lechangensis,,,
13912,http://www.wikidata.org/entity/Q65950303,Tainia parviflora,,,
13914,http://www.wikidata.org/entity/Q4987629,Bulbophyllum chrysochilum,,,
13916,http://www.wikidata.org/entity/Q4995737,Bulbophyllum setuliferum,,,
13917,http://www.wikidata.org/entity/Q49552015,Opuntia mamillata,,,
13920,http://www.wikidata.org/entity/Q1243751,Mammillaria fittkaui,62371,least concern,
13921,http://www.wikidata.org/entity/Q4994908,Bulbophyllum languidum,,,
13923,http://www.wikidata.org/entity/Q15454006,Dendrobium corrugatilobum,,,
13925,http://www.wikidata.org/entity/Q17242957,×Espostocactus mirabilis,,,
13927,http://www.wikidata.org/entity/Q15460486,Dendrobium percnanthum,,,
13928,http://www.wikidata.org/entity/Q4046798,Phalaenopsis lamelligera,,,
13929,http://www.wikidata.org/entity/Q55854510,Eria ridleyi,,,
13931,http://www.wikidata.org/entity/Q5197500,Cyathea affinis,,,
13932,http://www.wikidata.org/entity/Q4987353,Bulbophyllum analamazoatrae,,,
13933,http://www.wikidata.org/entity/Q15600529,Cyathea bullata,,,
13935,http://www.wikidata.org/entity/Q4987981,Bulbophyllum ferkoanum,,,
13936,http://www.wikidata.org/entity/Q15465099,Taeniophyllum micranthum,,,
13937,http://www.wikidata.org/entity/Q15333744,Corryocactus brevispinus,,,
13939,http://www.wikidata.org/entity/Q4246411,Aerides flabellata,,,
13940,http://www.wikidata.org/entity/Q15481982,Pelexia longifolia,,,
13941,http://www.wikidata.org/entity/Q4995417,Bulbophyllum perpendiculare,,,
13943,http://www.wikidata.org/entity/Q15448218,Spathoglottis pacifica,,,Orchid
13948,http://www.wikidata.org/entity/Q15468340,Thrixspermum robinsonii,,,
13949,http://www.wikidata.org/entity/Q1566133,Aloe duckeri,,,
13951,http://www.wikidata.org/entity/Q15496591,Masdevallia lenae,,,
13952,http://www.wikidata.org/entity/Q15492433,Brachionidium pteroglossum,44393112,critically endangered,
13953,http://www.wikidata.org/entity/Q39385710,Orchis globosa,,,
13956,http://www.wikidata.org/entity/Q15469254,Thrixspermum scortechinii,,,
13957,http://www.wikidata.org/entity/Q15469196,Encyclia sclerocladia,,,
13958,http://www.wikidata.org/entity/Q4995251,Bulbophyllum nigrescens,,,
13960,http://www.wikidata.org/entity/Q4995648,Bulbophyllum rugosisepalum,,,
13962,http://www.wikidata.org/entity/Q15497785,Masdevallia receptrix,,,
13963,http://www.wikidata.org/entity/Q9607077,Aloe saronarae,,,
13964,http://www.wikidata.org/entity/Q4987380,Bulbophyllum antioquiense,,,
13967,http://www.wikidata.org/entity/Q2027714,Opuntia stenarthra,152153,data deficient,
13969,http://www.wikidata.org/entity/Q15462710,Dendrobium villosulum,,,
13970,http://www.wikidata.org/entity/Q15467308,Dryadella espirito-santensis,,,
13972,http://www.wikidata.org/entity/Q15697042,Aquilaria khasiana,88305771,critically endangered,
13973,http://www.wikidata.org/entity/Q4994978,Bulbophyllum lineare,,,
13975,http://www.wikidata.org/entity/Q17188982,Cyathea tahitensis,,,
13976,http://www.wikidata.org/entity/Q15496867,Masdevallia rugulosa,,,
13978,http://www.wikidata.org/entity/Q15496308,Masdevallia figueroae,,,
13979,http://www.wikidata.org/entity/Q55650783,Alsophila serratifolia,,,
13980,http://www.wikidata.org/entity/Q4503667,Cedrela tonduzii,,,
13981,http://www.wikidata.org/entity/Q15499087,Masdevallia pileata,,,
13982,http://www.wikidata.org/entity/Q309984,Schlumbergera orssichiana,151940,endangered species,
13985,http://www.wikidata.org/entity/Q15443101,Catasetum spitzii,,,
13990,http://www.wikidata.org/entity/Q39374256,Lyperanthus forrestii,,,
13991,http://www.wikidata.org/entity/Q15488468,Acrolophia bolusii,,,Orchid
13992,http://www.wikidata.org/entity/Q5467612,Zamia herrerae,42154,vulnerable,Cycad
13997,http://www.wikidata.org/entity/Q4995442,Bulbophyllum phymatum,,,
14000,http://www.wikidata.org/entity/Q15501384,Mesoglossum londesboroughianum,,,
14001,http://www.wikidata.org/entity/Q15577242,Alsophila nockii,,,
14002,http://www.wikidata.org/entity/Q4994902,Bulbophyllum lamingtonense,,,
14003,http://www.wikidata.org/entity/Q15495038,Ceratostylis micrantha,44392471,near threatened,
14006,http://www.wikidata.org/entity/Q15611303,Cyathea myosuroides,,,
14007,http://www.wikidata.org/entity/Q15452729,Stelis butcheri,,,
14008,http://www.wikidata.org/entity/Q4987891,Bulbophyllum edentatum,,,
14010,http://www.wikidata.org/entity/Q386464,Cycas bifida,42059,vulnerable,
14014,http://www.wikidata.org/entity/Q15492580,Biermannia sarcanthoides,,,
14016,http://www.wikidata.org/entity/Q15463281,Dendrobium xiphophyllum,,,
14017,http://www.wikidata.org/entity/Q15497044,Masdevallia rex,,,
14018,http://www.wikidata.org/entity/Q4994904,Bulbophyllum lancilabium,,,
14019,http://www.wikidata.org/entity/Q4995418,Bulbophyllum perpusillum,,,
14022,http://www.wikidata.org/entity/Q15390228,Euphorbia rhabdodes,,,
14024,http://www.wikidata.org/entity/Q2849741,Angraecum cornigerum,,,
14026,http://www.wikidata.org/entity/Q15495858,Ceratostylis brevibrachiata,,,
14027,http://www.wikidata.org/entity/Q2053831,Parodia permutata,184174,vulnerable,
14028,http://www.wikidata.org/entity/Q15494197,Masdevallia bottae,,,
14029,http://www.wikidata.org/entity/Q15446584,Polystachya testuana,44392905,near threatened,
14030,http://www.wikidata.org/entity/Q14946440,Opuntia dactylifera,,,
14032,http://www.wikidata.org/entity/Q15394406,Euphorbia viduiflora,,,
14034,http://www.wikidata.org/entity/Q4987635,Bulbophyllum ciliatum,,,
14035,http://www.wikidata.org/entity/Q4987922,Bulbophyllum entomonopsis,,,
14038,http://www.wikidata.org/entity/Q15447431,Cycnoches christensonii,,,
14039,http://www.wikidata.org/entity/Q15470379,Trichopilia hennisiana,,,
14042,http://www.wikidata.org/entity/Q15501033,Chamaeangis vesicata,,,
14044,http://www.wikidata.org/entity/Q15496841,Angraecum brachyrhopalon,,,
14048,http://www.wikidata.org/entity/Q15474678,Epidendrum strobiliferum,,,big cypress star orchid
14052,http://www.wikidata.org/entity/Q15612097,Cyathea poeppigii,,,
14056,http://www.wikidata.org/entity/Q55830210,Calanthe pumila,,,
14057,http://www.wikidata.org/entity/Q11150105,Dendrobium hainanense,,,
14061,http://www.wikidata.org/entity/Q50990048,Angraecum nzoanum,,,
14062,http://www.wikidata.org/entity/Q15469688,Epidendrum echinatum,,,
14063,http://www.wikidata.org/entity/Q14943184,Opuntia parishii,,,
14064,http://www.wikidata.org/entity/Q9027118,Malaxis pollardii,,,
14067,http://www.wikidata.org/entity/Q15464642,Systeloglossum acuminatum,,,
14069,http://www.wikidata.org/entity/Q15494053,Masdevallia acaroi,,,
14070,http://www.wikidata.org/entity/Q4987487,Bulbophyllum bismarckense,,,
14073,http://www.wikidata.org/entity/Q15488462,Podochilus gracilis,,,
14075,http://www.wikidata.org/entity/Q15479106,Habenaria barnesii,,,
